collection_no,source_database,collection.authorizer,occurrence.genus_reso,occurrence.genus_name,occurrence.species_reso,occurrence.species_name,original.genus_reso,original.genus_name,original.species_reso,original.species_name,collection.reference_no,10_my_bin
13683,Fossilworks,"J. Alroy","n. gen.",Pedrolypeutes,"n. sp.",praecursor,,,,,6139,"Cenozoic 5"
13684,Fossilworks,"J. Alroy",,Pedrolypeutes,,praecursor,,,,,6139,"Cenozoic 5"
13684,Fossilworks,"J. Alroy",,Dracaena,,colombiana,,Paradracaena,,colombiana,6139,"Cenozoic 5"
13684,Fossilworks,"J. Alroy",,Pseudoprepotherium,,confusum,,,,,6139,"Cenozoic 5"
13684,Fossilworks,"J. Alroy",,Neonematherium,,flabellatum,,,,,6139,"Cenozoic 5"
13684,Fossilworks,"J. Alroy",cf.,Hapalops,,sp.,,,,,6139,"Cenozoic 5"
13685,Fossilworks,"J. Alroy",,Pedrolypeutes,,praecursor,,,,,6139,"Cenozoic 5"
13686,Fossilworks,"J. Alroy",,Pedrolypeutes,,praecursor,,,,,6139,"Cenozoic 5"
13686,Fossilworks,"J. Alroy",,Boreostemma,,gigantea,,Asterostemma,,gigantea,6139,"Cenozoic 5"
13686,Fossilworks,"J. Alroy",,Hondathentes,,cazador,,,,,6139,"Cenozoic 5"
13686,Fossilworks,"J. Alroy",,Neosaimiri,,annectens,,,,,6139,"Cenozoic 5"
13686,Fossilworks,"J. Alroy",,Mourasuchus,,atopus,,,,,6139,"Cenozoic 5"
13687,Fossilworks,"J. Alroy",,Pedrolypeutes,,praecursor,,,,,6139,"Cenozoic 5"
13687,Fossilworks,"J. Alroy",,Dracaena,,colombiana,,Paradracaena,,colombiana,6139,"Cenozoic 5"
13687,Fossilworks,"J. Alroy",,Neonematherium,,flabellatum,,,,,6139,"Cenozoic 5"
13739,Fossilworks,"J. Alroy",,Pedrolypeutes,,praecursor,,,,,6139,"Cenozoic 5"
13739,Fossilworks,"J. Alroy",,Dracaena,,colombiana,,Paradracaena,,colombiana,6139,"Cenozoic 5"
13739,Fossilworks,"J. Alroy",,Neonematherium,,flabellatum,,,,,6139,"Cenozoic 5"
13739,Fossilworks,"J. Alroy",cf.,Nuciruptor,,sp.,,,,,6139,"Cenozoic 5"
13739,Fossilworks,"J. Alroy",,Gryposuchus,,colombianus,,,,,6139,"Cenozoic 5"
13739,Fossilworks,"J. Alroy",,Villarroelia,,totoyoi,,,,,6139,"Cenozoic 5"
13740,Fossilworks,"J. Alroy",,Neoglyptatelus,,originalis,,,,,6139,"Cenozoic 5"
13741,Fossilworks,"J. Alroy",,Neoglyptatelus,,originalis,,,,,6139,"Cenozoic 5"
13741,Fossilworks,"J. Alroy",,Colombophis,,portai,,,,,6139,"Cenozoic 5"
13741,Fossilworks,"J. Alroy",,Hoazinoides,,magdalenae,,,,,6139,"Cenozoic 5"
13741,Fossilworks,"J. Alroy",,Anachlysictis,,gracilis,,,,,6139,"Cenozoic 5"
13741,Fossilworks,"J. Alroy",,Microscleromys,,sp.,,,,,6139,"Cenozoic 5"
13743,Fossilworks,"J. Alroy",,Neoglyptatelus,,originalis,,,,,6139,"Cenozoic 5"
13743,Fossilworks,"J. Alroy",,Dracaena,,colombiana,,Paradracaena,,colombiana,6139,"Cenozoic 5"
13747,Fossilworks,"J. Alroy",,Neoglyptatelus,,originalis,,,,,6139,"Cenozoic 5"
13747,Fossilworks,"J. Alroy",,Balanerodus,,logimus,,,,,6139,"Cenozoic 5"
13749,Fossilworks,"J. Alroy",,Neoglyptatelus,,originalis,,,,,6139,"Cenozoic 5"
13749,Fossilworks,"J. Alroy",,Dracaena,,colombiana,,Paradracaena,,colombiana,6139,"Cenozoic 5"
13749,Fossilworks,"J. Alroy",,Pachybiotherium,,minor,,,,,6139,"Cenozoic 5"
13749,Fossilworks,"J. Alroy",,Thylamys,,minutus,,,,,6139,"Cenozoic 5"
13749,Fossilworks,"J. Alroy",,Thylamys,,colombianus,,,,,6139,"Cenozoic 5"
13749,Fossilworks,"J. Alroy",,Micoureus,,laventicus,,,,,6139,"Cenozoic 5"
13749,Fossilworks,"J. Alroy",,Hondadelphys,,fieldsi,,,,,6139,"Cenozoic 5"
13749,Fossilworks,"J. Alroy",,Noctilio,,albiventris,,,,,6139,"Cenozoic 5"
13749,Fossilworks,"J. Alroy",,Notonycteris,,magdalenensis,,,,,6139,"Cenozoic 5"
13749,Fossilworks,"J. Alroy",,Thyroptera,"n. sp.",robusta,,,,,6139,"Cenozoic 5"
13749,Fossilworks,"J. Alroy",cf.,Thyroptera,,tricolor,,,,,6139,"Cenozoic 5"
13749,Fossilworks,"J. Alroy",,Notonycteris,,sucharadeus,,,,,6139,"Cenozoic 5"
13749,Fossilworks,"J. Alroy",,Thyroptera,,lavali,,,,,6139,"Cenozoic 5"
13749,Fossilworks,"J. Alroy",,Mourasuchus,,atopus,,,,,6139,"Cenozoic 5"
13749,Fossilworks,"J. Alroy",,Eunectes,,sp.,,,,,6139,"Cenozoic 5"
13749,Fossilworks,"J. Alroy",,Palynephyllum,,antimaster,,,,,6139,"Cenozoic 5"
13749,Fossilworks,"J. Alroy",,Tonatia,,sp.,,,,,6139,"Cenozoic 5"
13750,Fossilworks,"J. Alroy","n. gen.",Boreostemma,"n. sp.",gigantea,"n. gen.",Asterostemma,"n. sp.",gigantea,6139,"Cenozoic 5"
13750,Fossilworks,"J. Alroy",,Dracaena,,colombiana,,Paradracaena,,colombiana,6139,"Cenozoic 5"
13750,Fossilworks,"J. Alroy",,Hondadelphys,,fieldsi,,,,,6139,"Cenozoic 5"
13750,Fossilworks,"J. Alroy",,Lycopsis,,longirostrus,,,,,6139,"Cenozoic 5"
13750,Fossilworks,"J. Alroy",,Pithiculites,,chenche,,,,,6139,"Cenozoic 5"
13750,Fossilworks,"J. Alroy",,Neonematherium,,flabellatum,,,,,6139,"Cenozoic 5"
13750,Fossilworks,"J. Alroy",,Potamosiren,,magdalenensis,,,,,6139,"Cenozoic 5"
13750,Fossilworks,"J. Alroy",,Galbula,,hylochoreutes,,,,,6139,"Cenozoic 5"
13750,Fossilworks,"J. Alroy",,Villarroelia,,totoyoi,,,,,6139,"Cenozoic 5"
13754,Fossilworks,"J. Alroy",,Boreostemma,,gigantea,,Asterostemma,,gigantea,6139,"Cenozoic 5"
13754,Fossilworks,"J. Alroy",,Villarroelia,,totoyoi,,,,,6139,"Cenozoic 5"
13757,Fossilworks,"J. Alroy",,Boreostemma,,gigantea,,Asterostemma,,gigantea,6139,"Cenozoic 5"
13757,Fossilworks,"J. Alroy",,Granastrapotherium,,snorki,,,,,6139,"Cenozoic 5"
13758,Fossilworks,"J. Alroy",,Boreostemma,,gigantea,,Asterostemma,,gigantea,6139,"Cenozoic 5"
13758,Fossilworks,"J. Alroy",,Gryposuchus,,colombianus,,,,,6139,"Cenozoic 5"
13758,Fossilworks,"J. Alroy",,Dracaena,,colombiana,,Paradracaena,,colombiana,6139,"Cenozoic 5"
13775,Fossilworks,"J. Alroy","n. gen.",Indalecia,"n. sp.",grandensis,,,,,6148,
13775,Fossilworks,"J. Alroy","n. gen.",Colbertia,"n. sp.",lumbrerense,,,,,6148,
13775,Fossilworks,"J. Alroy","n. gen.",Callistoe,"n. sp.",vincei,,,,,6148,
13775,Fossilworks,"J. Alroy",,Prepidolops,"n. sp.",molinai,,,,,6148,
13775,Fossilworks,"J. Alroy","n. gen.",Lumbreratherium,"n. sp.",oblitum,,,,,6148,
14209,Fossilworks,"J. Alroy",,Notogale,,mitis,,,,,6192,
14209,Fossilworks,"J. Alroy","n. gen.",Ronwolffia,"n. sp.",pacifica,,,,,6192,
14210,Fossilworks,"J. Alroy",,Palaeothentes,"n. sp.",boliviensis,,,,,6192,
20983,Fossilworks,"J. Alroy","n. gen.",Prepidolops,"n. sp.",didelphoides,,,,,6454,
20983,Fossilworks,"J. Alroy",?,Sebecus,,sp.,,,,,6454,
20983,Fossilworks,"J. Alroy","n. gen.",Lumbrerasaurus,"n. sp.",scagliai,,,,,6454,
20983,Fossilworks,"J. Alroy","n. gen.",Amaru,"n. sp.",scagliai,,,,,6454,
20984,Fossilworks,"J. Alroy","n. gen.",Bonapartherium,"n. sp.",hinakusijum,,,,,6454,
25307,ETE,"M. Carrano","n. gen.",Saturnalia,"n. sp.",tupiniquim,,,,,7097,
25592,PaleoDB,"M. Foote",,Palaeoneilo,,unionoides,,,,,7144,
25592,PaleoDB,"M. Foote",,Turinia,"n. sp.",gondwana,,,,,7144,
25592,PaleoDB,"M. Foote",,Climatius,"n. sp.",enodiscosta,,,,,7144,
25592,PaleoDB,"M. Foote",,Gyracanthus,"n. sp.",seriponensis,,,,,7144,
25592,PaleoDB,"M. Foote",,Gyracanthus,,sp.,,,,,7144,
25592,PaleoDB,"M. Foote",,Gomphonchus,"n. sp.",pluriformis,,,,,7144,
25592,PaleoDB,"M. Foote",,Nodonchus,"n. sp.",rectus,,,,,7144,
25592,PaleoDB,"M. Foote",,Onchus,"n. sp.",punctuatus,,,,,7144,
25592,PaleoDB,"M. Foote",,Onchus,"n. sp.",sicaeformis,,,,,7144,
25592,PaleoDB,"M. Foote",,Onchus,,sp.,,,,,7144,
25592,PaleoDB,"M. Foote",,Sinacanthus,"n. sp.",boliviensis,,,,,7144,
25592,PaleoDB,"M. Foote",?,Sinacanthus,,sp.,,,,,7144,
25592,PaleoDB,"M. Foote",,Antarctilamna,"n. sp.",seriponensis,,,,,7144,
25592,PaleoDB,"M. Foote","n. gen.",Bolivacanthus,"n. sp.",sagitalis,,,,,7144,
28050,PaleoDB,"M. Carrano","n. gen.",Mirischia,"n. sp.",asymmetrica,?,Compsognathidae,,indet.,7682,"Cretaceous 4"
28052,PaleoDB,"M. Carrano","n. gen.",Irritator,"n. sp.",challengeri,,,,,7683,"Cretaceous 4"
28052,PaleoDB,"M. Carrano",,Cladocyclus,,sp.,,,,,7683,"Cretaceous 4"
28052,PaleoDB,"M. Carrano",,Pattersoncypris,,sp.,,,,,7683,"Cretaceous 4"
28219,Fossilworks,"J. Alroy",cf.,Leontinia,,gaudryi,,,,,7717,
28230,PaleoDB,"M. Carrano",,Amblyochara,,peruviana,,,,,7751,
28230,PaleoDB,"M. Carrano",,Porochara,,gildermeisteri,,,,,7751,
28230,PaleoDB,"M. Carrano",,Porochara,,sp.,,,,,7751,
28230,PaleoDB,"M. Carrano",,Peradectes,,austrinum,,Alphadon,,austrinum,7751,
28230,PaleoDB,"M. Carrano",,Perutherium,,altiplanense,,,,,7751,
28230,PaleoDB,"M. Carrano","n. gen.",Umayodus,"n. sp.",raimondi,,,,,7751,
28230,PaleoDB,"M. Carrano",,Lepidotyle,,enigmatica,,,,,7751,
28230,PaleoDB,"M. Carrano",,Tiupampichthys,,intermedius,,,,,7751,
28230,PaleoDB,"M. Carrano",,Ceratodus,,sp.,,,,,7751,
28230,PaleoDB,"M. Carrano",,Lepidosiren,cf.,paradoxa,,Lepidosirenidae,,indet.,7751,
28230,PaleoDB,"M. Carrano",,Megaloolithus,,baghensis,,Ornithopoda,,indet.,7751,
28230,PaleoDB,"M. Carrano",?,Roxochelys,,vilavilensis,,Roxochelys,,vilavilensis,7751,
28230,PaleoDB,"M. Carrano",cf.,Coniophis,,sp.,,Aniliidae,,indet.,7751,
28513,Fossilworks,"J. Alroy",,Hippidion,,sp.,,,,,6187,"Cenozoic 6"
28513,Fossilworks,"J. Alroy",,Glyptodon,,sp.,,,,,6187,"Cenozoic 6"
28513,Fossilworks,"J. Alroy",,Panochthus,,sp.,,,,,6187,"Cenozoic 6"
28513,Fossilworks,"J. Alroy",,Lestodon,,sp.,,,,,6187,"Cenozoic 6"
28519,Fossilworks,"J. Alroy",,Toxodon,,sp.,,,,,6187,"Cenozoic 6"
28519,Fossilworks,"J. Alroy",,Lestodon,,sp.,,,,,6187,"Cenozoic 6"
28519,Fossilworks,"J. Alroy",,Megatherium,,sp.,,,,,6187,"Cenozoic 6"
28519,Fossilworks,"J. Alroy",,Glyptodon,,sp.,,,,,6187,"Cenozoic 6"
32335,ETE,"M. Carrano","n. gen.",Pycnonemosaurus,"n. sp.",nevesi,,Abelisauridae,,indet.,8720,
32345,PaleoDB,"M. Carrano",,Baurusuchus,,pachecoi,,Baurusuchidae,,indet.,8726,
32346,ETE,"M. Carrano","n. gen.",Uberabatrachus,"n. sp.",carvalhoi,,,,,8728,"Cretaceous 8"
32346,ETE,"M. Carrano",,Peirosaurus,,torminni,"n. gen.",Crocodylia,"n. sp.",indet.,8728,"Cretaceous 8"
32346,ETE,"M. Carrano",,Roxochelys,,wanderleyi,"n. gen.",Chelonia,"n. sp.",indet.,8728,"Cretaceous 8"
36238,PaleoDB,"M. Carrano","n. gen.",Ligabueichnium,"n. sp.",bolivianum,,,,,60400,"Cretaceous 7"
36238,PaleoDB,"M. Carrano",?,Dromaeopodus,,sp.,,,,,60400,"Cretaceous 7"
36274,Fossilworks,"J. Alroy","n. gen.",Stahleckeria,,potens,"n. gen.",Stahleckeria,"n. sp.",lenzii,9747,"Triassic 2"
36274,Fossilworks,"J. Alroy",,Dinodontosaurus,,pedroanum,,Dinodontosaurus,,turpior,9747,"Triassic 2"
37023,PaleoDB,"W. Kiessling",,Epigondolella,,mosheri,,,,,9912,"Triassic 4"
38071,PaleoDB,"D. Croft",cf.,Prozaedyus,,sp.,,,,,10202,"Cenozoic 5"
38071,PaleoDB,"D. Croft","n. gen.",Hiskatherium,"n. sp.",saintandrei,,,,,10202,"Cenozoic 5"
38071,PaleoDB,"D. Croft",,Acyon,,myctoderos,,,,,10202,"Cenozoic 5"
38071,PaleoDB,"D. Croft",cf.,Paratrigodon,,sp.,,,,,10202,"Cenozoic 5"
38071,PaleoDB,"D. Croft",,Miocochilius,,federicoi,,,,,10202,"Cenozoic 5"
38071,PaleoDB,"D. Croft",,Mesoprocta,,hypsodus,,,,,10202,"Cenozoic 5"
38071,PaleoDB,"D. Croft",,Guiomys,,unica,,,,,10202,"Cenozoic 5"
38071,PaleoDB,"D. Croft",,Acarechimys,,sp.,,,,,10202,"Cenozoic 5"
38071,PaleoDB,"D. Croft",,Quebradahondomys,,potosiensis,,,,,10202,"Cenozoic 5"
38071,PaleoDB,"D. Croft",,Prolagostomus,,sp.,,,,,10202,"Cenozoic 5"
38071,PaleoDB,"D. Croft",cf.,Chelonoidis,,sp.,,,,,10202,"Cenozoic 5"
38071,PaleoDB,"D. Croft",cf.,Acanthochelys,,sp.,,,,,10202,"Cenozoic 5"
38071,PaleoDB,"D. Croft","n. gen.",Australogale,"n. sp.",leptognathus,,,,,10202,"Cenozoic 5"
38071,PaleoDB,"D. Croft","n. gen.",Lakukullus,"n. sp.",anatisrostratus,,,,,10202,"Cenozoic 5"
38071,PaleoDB,"D. Croft",,Theosodon,"n. sp.",arozquetai,,,,,10202,"Cenozoic 5"
38071,PaleoDB,"D. Croft",,Plesiotypotherium,,minus,,,,,10202,"Cenozoic 5"
38071,PaleoDB,"D. Croft",,Olisanophus,"n. sp.",akilachuta,,,,,10202,"Cenozoic 5"
38071,PaleoDB,"D. Croft",,Olisanophus,,riorosarioensis,,,,,10202,"Cenozoic 5"
38071,PaleoDB,"D. Croft",,Olisanophus,cf.,riorosarioensis,,,,,10202,"Cenozoic 5"
38071,PaleoDB,"D. Croft",,Olisanophus,,sp.,,,,,10202,"Cenozoic 5"
38071,PaleoDB,"D. Croft",,Acarechimys,cf.,minutissimus,,,,,10202,"Cenozoic 5"
38071,PaleoDB,"D. Croft",,Acarechimys,,minutus,,,,,10202,"Cenozoic 5"
38071,PaleoDB,"D. Croft",,Propalaehoplophorus,,andinus,,Glyptodontidae,,indet.,10202,"Cenozoic 5"
38071,PaleoDB,"D. Croft",,Hapalops,,angustipalatus,aff.,Pelecyodon,,sp.,10202,"Cenozoic 5"
38071,PaleoDB,"D. Croft",,Hemihegetotherium,"n. sp.",trilobus,,Hegetotheriidae,,indet.,10202,"Cenozoic 5"
38074,PaleoDB,"M. Carrano",cf.,Sphaerovum,,erbeni,,,,,10218,
38250,PaleoDB,"M. Carrano","n. gen.",Hyperodapedon,"n. sp.",sp.,"n. gen.",Scaphonyx,"n. sp.",fischeri,17191,
38793,Fossilworks,"J. Alroy","n. gen.",Diogenornis,"n. sp.",fragilis,,,,,13023,
38793,Fossilworks,"J. Alroy",,Henricosbornia,,sp.,,,,,13023,
38793,Fossilworks,"J. Alroy",,Trigonostylops,,sp.,,,,,13023,
38793,Fossilworks,"J. Alroy",,Strophocheilus,,sp.,,,,,13023,
41607,PaleoDB,"D. Croft","n. gen.",Satshatemnus,"n. sp.",bonapartei,,,,,11146,"Cenozoic 1"
41607,PaleoDB,"D. Croft","n. gen.",Eoastrapostylops,"n. sp.",riolorense,,,,,11146,"Cenozoic 1"
41607,PaleoDB,"D. Croft","n. gen.",Notonychops,"n. sp.",powelli,,,,,11146,"Cenozoic 1"
41607,PaleoDB,"D. Croft","n. gen.",Rodcania,"n. sp.",kakan,,Xenungulata,,indet.,11146,"Cenozoic 1"
41608,PaleoDB,"D. Croft",cf.,Ernestokokenia,,sp.,,,,,11158,"Cenozoic 3"
41608,PaleoDB,"D. Croft",,Propyrotherium,,sp.,,,,,11158,"Cenozoic 3"
41608,PaleoDB,"D. Croft",cf.,Pampahippus,,sp.,,,,,11158,"Cenozoic 3"
41608,PaleoDB,"D. Croft","n. gen.",Suniodon,"n. sp.",catamarcensis,,,,,11158,"Cenozoic 3"
41608,PaleoDB,"D. Croft",,Colbertia,,sp.,,,,,11158,"Cenozoic 3"
41608,PaleoDB,"D. Croft","n. gen.",Punapithecus,"n. sp.",minor,,,,,11158,"Cenozoic 3"
41608,PaleoDB,"D. Croft",,Suniodon,,sp.,,,,,11158,"Cenozoic 3"
41608,PaleoDB,"D. Croft","n. gen.",Antofagastia,"n. sp.",turneri,,,,,11158,"Cenozoic 3"
41608,PaleoDB,"D. Croft",,Punahyrax,,sp.,,,,,11158,"Cenozoic 3"
41608,PaleoDB,"D. Croft",,Prostegotherium,,notostylopianum,,,,,11158,"Cenozoic 3"
41608,PaleoDB,"D. Croft",,Prostegotherium,,sp.,,,,,11158,"Cenozoic 3"
41608,PaleoDB,"D. Croft",,Astegotherium,,sp.,,,,,11158,"Cenozoic 3"
41608,PaleoDB,"D. Croft",cf.,Utaetus,,sp.,,,,,11158,"Cenozoic 3"
41608,PaleoDB,"D. Croft",cf.,Antofagastia,,sp.,,,,,11158,"Cenozoic 3"
41608,PaleoDB,"D. Croft",?,Prostegotherium,,sp.,,,,,11158,"Cenozoic 3"
41608,PaleoDB,"D. Croft",,Parastegosimpsonia,cf.,peruana,,,,,11158,"Cenozoic 3"
41608,PaleoDB,"D. Croft",,Parutaetus,,punaensis,,,,,11158,"Cenozoic 3"
41608,PaleoDB,"D. Croft",,Pucatherium,,parvum,,,,,11158,"Cenozoic 3"
41608,PaleoDB,"D. Croft","n. gen.",Punatherium,"n. sp.",catamarcensis,,,,,11158,"Cenozoic 3"
41608,PaleoDB,"D. Croft",,Punadolops,,alonsoi,?,Prepidolops,,alonsoi,11158,"Cenozoic 3"
41608,PaleoDB,"D. Croft",,Bonapartherium,"n. sp.",serrensis,,Bonapartherium,informal,"sp. nov.",11158,"Cenozoic 3"
41608,PaleoDB,"D. Croft",,Callistoe,,sp.,cf.,Arminiheringia,,sp.,11158,"Cenozoic 3"
41608,PaleoDB,"D. Croft","n. gen.",Punahyrax,"n. sp.",bondesioi,,Archaeohyracidae,,indet.,11158,"Cenozoic 3"
41706,PaleoDB,"D. Croft",,Pampahippus,,arenalesi,,,,,11161,
41712,PaleoDB,"D. Croft",,Pampahippus,,sp.,,,,,11161,
44957,PaleoDB,"D. Croft",?,Albertogaudrya,,carahuasensis,,,,,11711,
45096,ETE,"M. Carrano","n. gen.",Hadrosaurichnus,"n. sp.",australis,,,,,11748,"Cretaceous 8"
45484,PaleoDB,"M. Uhen","n. gen.",Incacetus,"n. sp.",broggii,,,,,10150,"Cenozoic 5"
45484,PaleoDB,"M. Uhen",,Carcharodon,,hastalis,,Isurus,,hastalis,10150,"Cenozoic 5"
45484,PaleoDB,"M. Uhen",,Hemipristis,cf.,serra,,,,,10150,"Cenozoic 5"
45485,PaleoDB,"M. Uhen","n. gen.",Scaphokogia,"n. sp.",cochlearis,,,,,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen",,Carcharodon,,hastalis,,Isurus,,hastalis,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen","n. gen.",Lomacetus,"n. sp.",ginsburgi,,,,,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen",,Balaenoptera,"n. sp.",siberi,,,,,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen",,Thalassocnus,"n. sp.",antiquus,,,,,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen",,Isurus,cf.,oxyrinchus,,Isurus,cf.,oxyrhynchus,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen",,Otodus,,megalodon,,Procarcharodon,,megalodon,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen",,Myliobatis,,sp.,,,,,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen",cf.,Sula,,sp.,,,,,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen",cf.,Phalacrocorax,,sp.,,,,,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen",,Acrophoca,,sp.,,,,,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen",cf.,Piscolithax,,sp.,,,,,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen",,Piscobalaena,,nana,,,,,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen",?,Nanosiren,,sp.,,,,,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen","n. gen.",Piscolithax,"n. sp.",aenigmaticus,"n. gen.",Piscorhynchus,"n. sp.",aenigmaticus,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen",,Pelagornis,,sp.,,,,,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen",,Spheniscus,,urbinai,,,,,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen","n. gen.",Miocaperea,"n. sp.",pulchra,,,,,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen",,Brachydelphis,,jahuayensis,,,,,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen",,Sula,aff.,variegata,,,,,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen","n. gen.",Australophoca,"n. sp.",changorum,,,,,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen","n. gen.",Incakujira,"n. sp.",anillodefuego,,,,,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen","n. gen.",Koristocetus,"n. sp.",pescei,,,,,16797,"Cenozoic 6"
45486,PaleoDB,"M. Uhen","n. gen.",Australithax,"n. sp.",intermedia,,,,,11895,"Cenozoic 6"
45486,PaleoDB,"M. Uhen",,Carcharodon,,hastalis,,Isurus,,hastalis,11895,"Cenozoic 6"
45486,PaleoDB,"M. Uhen","n. gen.",Brachydelphis,"n. sp.",mazeasi,,,,,11895,"Cenozoic 6"
45486,PaleoDB,"M. Uhen",,Isurus,cf.,oxyrinchus,,Isurus,cf.,oxyrhynchus,11895,"Cenozoic 6"
45486,PaleoDB,"M. Uhen",,Otodus,,megalodon,,Procarcharodon,,megalodon,11895,"Cenozoic 6"
45486,PaleoDB,"M. Uhen",,Carcharhinus,cf.,egertoni,,,,,11895,"Cenozoic 6"
45486,PaleoDB,"M. Uhen",,Myliobatis,,sp.,,,,,11895,"Cenozoic 6"
45486,PaleoDB,"M. Uhen",,Heterodontus,,sp.,,,,,11895,"Cenozoic 6"
45486,PaleoDB,"M. Uhen",,Pristiophorus,,sp.,,,,,11895,"Cenozoic 6"
45486,PaleoDB,"M. Uhen",cf.,Sula,,sp.,,,,,11895,"Cenozoic 6"
45486,PaleoDB,"M. Uhen",cf.,Phalacrocorax,,sp.,,,,,11895,"Cenozoic 6"
45486,PaleoDB,"M. Uhen",,Pelagornis,,sp.,,,,,11895,"Cenozoic 6"
45486,PaleoDB,"M. Uhen",,Brachydelphis,"n. sp.",jahuayensis,,,,,11895,"Cenozoic 6"
45486,PaleoDB,"M. Uhen",,Sula,,sp.,,,,,11895,"Cenozoic 6"
45487,PaleoDB,"M. Uhen",,Brachydelphis,,mazeasi,,,,,11895,"Cenozoic 5"
45487,PaleoDB,"M. Uhen","n. gen.",Atocetus,"n. sp.",iquensis,,,,,11895,"Cenozoic 5"
45487,PaleoDB,"M. Uhen","n. gen.",Belonodelphis,"n. sp.",peruanus,,,,,11895,"Cenozoic 5"
45487,PaleoDB,"M. Uhen",,Carcharodon,,hastalis,,Isurus,,hastalis,11895,"Cenozoic 5"
45487,PaleoDB,"M. Uhen",,Otodus,,megalodon,,Procarcharodon,,megalodon,11895,"Cenozoic 5"
45487,PaleoDB,"M. Uhen",,Carcharhinus,,sp.,,,,,11895,"Cenozoic 5"
45487,PaleoDB,"M. Uhen",,Myliobatis,,sp.,,,,,11895,"Cenozoic 5"
45487,PaleoDB,"M. Uhen",aff.,Psamoperca,,sp.,,,,,11895,"Cenozoic 5"
45487,PaleoDB,"M. Uhen",,Spheniscus,"n. sp.",muizoni,,,,,11895,"Cenozoic 5"
45487,PaleoDB,"M. Uhen",cf.,Sula,,sp.,,,,,11895,"Cenozoic 5"
45487,PaleoDB,"M. Uhen",,Acrophyseter,,sp.,,,,,11895,"Cenozoic 5"
45487,PaleoDB,"M. Uhen",,Psamoperca,,sp.,,,,,11895,"Cenozoic 5"
45487,PaleoDB,"M. Uhen",,Acrophyseter,"n. sp.",robustus,,,,,11895,"Cenozoic 5"
45513,ETE,"M. Carrano","n. gen.",Unaysaurus,"n. sp.",tolentinoi,,,,,13838,"Triassic 4"
46083,PaleoDB,"M. Uhen",,Carcharodon,,carcharias,,,,,16948,"Cenozoic 6"
46083,PaleoDB,"M. Uhen",cf.,Delphinus,,sp.,,,,,16948,"Cenozoic 6"
46083,PaleoDB,"M. Uhen",,Odobenocetops,"n. sp.",leptodon,,,,,16948,"Cenozoic 6"
46083,PaleoDB,"M. Uhen",,Balaenoptera,,siberi,,,,,16948,"Cenozoic 6"
46083,PaleoDB,"M. Uhen",,Otodus,,megalodon,,Procarcharodon,,megalodon,16948,"Cenozoic 6"
46083,PaleoDB,"M. Uhen",,Carcharhinus,cf.,egertoni,,,,,16948,"Cenozoic 6"
46083,PaleoDB,"M. Uhen",,Carcharhinus,cf.,priscus,,,,,16948,"Cenozoic 6"
46083,PaleoDB,"M. Uhen",,Syndontaspis,aff.,taurus,,,,,16948,"Cenozoic 6"
46083,PaleoDB,"M. Uhen",,Notidanus,,gigas,,Hexanchus,,gigas,16948,"Cenozoic 6"
46083,PaleoDB,"M. Uhen",,Myliobatis,,sp.,,,,,16948,"Cenozoic 6"
46083,PaleoDB,"M. Uhen",,Callorhynchus,cf.,callorhynchus,,,,,16948,"Cenozoic 6"
46083,PaleoDB,"M. Uhen",,Xiphiorhynchus,,sp.,,,,,16948,"Cenozoic 6"
46083,PaleoDB,"M. Uhen",cf.,Sula,,sp.,,,,,16948,"Cenozoic 6"
46083,PaleoDB,"M. Uhen",cf.,Phalacrocorax,,sp.,,,,,16948,"Cenozoic 6"
46083,PaleoDB,"M. Uhen",,Acrophoca,,longirostris,,,,,16948,"Cenozoic 6"
46083,PaleoDB,"M. Uhen",,Piscophoca,,pacifica,,,,,16948,"Cenozoic 6"
46083,PaleoDB,"M. Uhen",,Piscolithax,,longirostris,,,,,16948,"Cenozoic 6"
46083,PaleoDB,"M. Uhen",cf.,Stenella,,sp.,,,,,16948,"Cenozoic 6"
